user_id,name,review_count,average_stars
WEpFzCrF2HJraSvuWZzsqQ,Coinneach,36,4.06
G3aKOt4E-D5BVECL4ljlUQ,Jeff,132,3.83
ZTEDWDjRFr-8bVVD8Tkvfw,Nathan,113,4.25
lCyx21nh2ZfkjRpx02678g,Steven,1,4.0
zvT-cvvpJ-JReMqqa0Q9HA,Chelsea,3,3.0
ThdoCyMkTcz6qmXQDwj8WQ,Sunny,53,3.85
x-VheAiykw0paUqUV0u2Ow,Scott,6,3.83
rUzAKhegdXz1eq56c--mxg,Marko,10,3.7
5XfAUaix9pBTgreBG79I9Q,Morgan,6,4.67
DGpLZKDLlKINxF-hVsJTsQ,Angelica,2,3.0
HuXSxonqrnkrMEKz9DcSHg,Kristi,1,1.0
9XPgaXr0cq3CGEpY3G3IJQ,Tiffany,113,3.65
9wzuYEnBy5jZiUbF3VrAlA,Luis Felipe,2,2.5
hz42yNsCm81AHlj6ZOqsEw,Jim,2,3.0
VsVqZ-K1bXe0wehiTUIfwA,C,12,2.75
pqR9lla57eXfsuZUo2BYsQ,Rebecca,2,1.5
cqEWBpz3wstpusLvrEDAJA,Erin,2,5.0
5kpfoAUvz4y3AJPPIOFFLA,Erik,1,5.0
4io7mixbLcV49MrGB5Udsw,David,7,4.14
G-vfEGc9aUVIgtvJUmgYNA,Jeff,2,4.5
BZtffWtR2dGhSRYVtAzYtw,Chris,18,2.94
fDgbawFmKxsrt83s4dVQkQ,Lavonne,8,4.25
FBEqdTYFVAEp8NreIrzDkA,Chris,1,5.0
DMCGCo1D88u61SBx8jXAWg,Jason,131,3.62
PkRpeKMXf8zbxAldeWI-aw,Marianne,1,5.0
TjNbHDy8ZXUcE8-tZ1E16g,rena,1,3.0
SCRe8Njj0Zt1eWOeXl_LwQ,alicia,1,5.0
Ui0_zdthtcq43u-LWd-kAA,Dan,2,3.0
3K6-feRb5M-W-Q3p9Czqww,Scott,2,5.0
Ik0YoTcM_kt9FbjRpTkiyw,Rick,4,2.5
7PL3sbJVLEwGT6LjmHUoFQ,DJ,2,2.0
kOb1hWSwA6aD2mRVy6lqFQ,Marianne,23,4.22
K_O33ZtHPcLilRV_huFDGw,Mary,37,4.14
EZZMn2GlYXuZ55n1Vx9abQ,Allison,7,4.33
t0KIdifpGbCBS4S0U2J0fg,Sue,2,5.0
ryZrpjzc-pSR2ZsEzo_2Gg,Troy,2,4.0
-buD4Y7QX7cFebb_kferSQ,Rosemary,1,1.0
EYSIfzPC3Sach-hkIvFPiw,Derek,79,3.9
_EiDn3bdwOU0CrOjRhwl9Q,Brandi,2,5.0
cX8yJPjbJFrmSGsEUpSwtw,Natalie,1,5.0
SqCf1fI9_1rNIl5qx501MQ,Dr SexTalk,8,3.75
k2naZYY8EnHoIZYF6UrkMQ,Tom,3,3.5
10w2lxkgOsmequYYvOa1ig,Shirley Mina,222,3.82
XVfgH16iOEBci5JHIU-Vuw,Robert,2,3.5
jE2g0AG77g9k4xqrA1fYxQ,Connie,3,4.67
Hc7Pk9IQ1N1CxPxKOwu6Rw,Josh,1,5.0
KE_1LJ6MNX2UeBcIcVnwjA,James,1,5.0
djdXZ3iN2QerJsfSs7UBBg,Nate,22,3.95
b6zpB3leov89Mb60NZwNBw,Curtis,1,4.0
ischC_Y9eODBG26SP4ARlw,Andy,1,5.0
Gk3VxZ95do0-WgeVuGMVWA,sss,23,3.19
Cfh8bHSbE9--MJ9k2eLcSw,Eduardo,1,1.0
uYhCjF28rNqFBUcHSI3yMA,Tomas,7,4.86
mMxwdwk9hl4wwqnmSjLNJw,George,2,1.0
uQLA7QwcvbbYARrSafUggQ,Heather Lynne,2,3.0
8GZn5tU1JZXmvkrbiTgBvg,Yvonne,44,3.95
sQs2h8iLS619VCZ_t7S5Pw,Todd,3,1.67
WDBBYQUKrgKGzRgURhFbuA,J,9,4.11
tJhvMLFerq7fxtycU_kSDA,Burning,15,3.14
nH3UJmUjhFYUWoYeHsY1sw,Nathan,2,5.0
oRWvoHWcaatSm_tgewIWPQ,Si,6,4.4
POHQEtLi_u1MkysI7Hn0DQ,Christine,39,3.0
y9F2icaeHELeQNmy0jQicg,claire,2,5.0
p3QX1ZoFOCrin4ojNOVkBg,Jenna,52,3.25
_vLV2UIwknuqV5Ez1I6c9Q,Goose,107,3.93
ZUd632Bov9X4y_xMNKT1vg,Mike,1,4.0
b0ab1S99VN1XuM1-pukt_g,rich,12,3.58
AWjs1LbBwGElxOV0RibAyA,Robert,1,5.0
bCg53cmGHnNaJL_uObkGbw,Jenni,11,3.25
JDX-28rGjHBV-y7ntR3GJA,Dave,2,4.5
HdPbyEdcCCVBDEhc-D6vKA,F,7,4.57
hSzH32owe0sAupuLsRWsCA,T,35,3.54
piPucTW9pDUHueNRQZt3nA,Allison,1,5.0
mEgD2AGWGKD_gs-Jf3Ypew,Mark,153,3.95
iPuiVU0Wbq_p_i_VwrqiMg,Sarah,32,3.77
H4143JZDXy4IZCwZCtEP4A,Rado,3,5.0
mUUy72UfqmFj_krWclKELw,Earl,181,4.0
FpS0ds5K5WJe1hemySSiUQ,Ian,11,4.2
TDDvsp1rLCbk4rfl74tREA,Elisa,4,3.0
MDVJ4rcuYIoZr3x6G7ZdLw,Rob,2,5.0
LMy8oFsNA-Od0QGP4Vo4rA,Carrie,14,4.36
44ll9Paz8rZb-2Rcptz-9g,Alan,26,3.92
4-BWgOkP51QJjFJEGWHuIA,Don,3,4.0
OBwZH2nCHpTM6KNNQfyXnw,Noli,30,3.93
nM--6AchQobsxsvOVsr7tA,Laura,4,3.75
M5prHRWAnxpXoj9K759EoA,Cindy,8,1.75
kGQSvHnHMdffPuRjQl4NHg,Fernella,15,4.07
V4q-8bDXEKnbDpz6XaGuNA,Terri,10,3.7
qFa_mYhSgZ-Q_dAyQv7u1A,Gary,1,5.0
5YKYrzJbGuBltt0q74nn9g,Miles,7,5.0
moOdl85BmgOlFBHx8HDjKQ,Arnie Lewis,69,3.07
nOvomjiLQrpc3TGke11_hQ,Joel,1,4.0
z3vAotAqQhYhliFFoSqD2w,Ruth,82,4.32
6Pb0PAMhlcVwAkGfm3MSKw,Hayden,2,3.5
kFF_kOScHBkprmcy5W059Q,Deborah,8,3.5
0jLCoNYxtg9fCWPISFkAhg,Danny,12,3.67
41C6eUwQKg9WM0ZPvT2sAA,Jenna,8,4.57
RghDAJ32A7hoMyqvoqFpmA,Yuko,83,3.65
4-Nju_626eCGQRDmodHUug,Kristyn,4,4.0
3vYrV5u3LYyxPP3F_75ZHw,Lauren,3,2.5
y0mOwY7YMuNJHWf_p9nH0g,Greg,10,4.1
7txEd-CLzfAYrMY0F7Yx0w,Dorene,2,5.0
QdyQpX0x-4WCt89xepnM8A,Shirley,2,4.0
MNw5Rda-k4ABD4ZGGw4dAg,Kim,4,4.67
KzFTp00JdzuggUHaRn_uzQ,Jill,5,4.2
ZmCfwDMuYkhpyr-hWKgiaw,Steve,28,3.86
44FZYP4fQbeAimA818oHtw,AJ,63,3.3
Dum95-NP01-X715bZUEULA,Kannan,5,2.6
TEAueF-kcVXj8RvAtrmAUA,Audra,1,4.0
41QrgLW7x9o6UnA8lZ-TYg,Ruben,130,3.66
THNaioelRmWa4NKAdfHubg,Joseph,3,5.0
sDNyglcFSNqke6KE3u79RQ,Lynn,12,3.82
PZYQ6gCsmfdkeDJJ8RfYjQ,Sean,6,4.5
TVL1e0NHhxAE6PpeXGfTOA,Lindsey,35,3.89
oW0dmS7HNz3fILK-Z-MLSA,deb,12,3.0
z8X0dTnLjK7oRQRpvx4byw,Dan,19,3.42
ke-6ePNfYkNPfICmvlc6GA,Johanna,9,5.0
j3Ua8CBcaL4XZhn4fzQhYg,Christine,211,3.89
UYBI9c3eu-F7Gux_LRt-Bg,Kari,8,2.62
ZtzlRmiEtJTtiWL9qdW8CQ,Steve,4,3.67
Fy9LFVOGvB6MWDwX96V7Iw,Cal,97,3.53
VvJMuWrfxaiGQVbV1k2dBg,Derek,223,3.83
HWLC-qBcuFXJ0MkV8LSA-A,Shairy,17,4.29
gP-l_Gb8PWTsqupoKqsccQ,Steerpike,59,3.47
nGOh3QqKtjBI5m_6HSIZdA,Kelly,342,3.75
Jutv7uw-JpyjdApLU7Ux2g,Erica,11,4.45
-HXmLPAkRt1pwqwgAV8JAw,D,6,4.17
-ehXkDOouTDeKFrq72yO7Q,Juliana,317,3.76
ABBieoADOk8t4ZY5SJZJFg,John,4,4.25
b9txcGNaBytyTPav072mGw,Nicole,4,5.0
vQ_h9ejEsFh-xZE_JotagA,Victoria,12,3.33
JQ_lspaP6wwVlHVQAO-qGA,Danielle,1,1.0
pDZCltsPv_ZOrZ8aus2fKA,Beth,2,4.5
R5JPsFfzdGG3JdCsABof2Q,Vince,6,4.17
f4cCluU72ylwyphBZh4Ejg,D.R.,27,3.37
AN2fRKGbSaKrndpe6bSo1Q,Joseph,39,3.59
d_bArAIlBiMpYrH3oYBhgA,Dan,3,5.0
BIn8IKpxRgrv2cokb57qUA,Cindy,48,4.21
BgSjYJ8J3lajLkJ6tQaawg,Caitlin,134,4.01
BVvOPie8AA2xrHsjbyrd_g,Mike,8,2.43
BfsjJKw0daRK64a4uARuNA,Dan,4,4.5
pvdXGtu6sAPDJiCIhfVBDQ,Carlos,32,3.59
Vz0wIwDod-ynI3hwR6_big,cindy,11,4.44
khPlizt3ava1xkbtAxHQnw,Jennifer,163,4.37
3DCOC9H7xthNCkDhhr8UIQ,Andie,6,4.0
ymXWRpULkG4cNbsg0UUHhA,D.,4,3.67
Z1d41r8kLY9MKoMacaiXWg,Lori,2,2.5
pHSj0I3fHWqyvAhGLx7y8g,therese,1,2.0
Vn_XO4CfIVVtbCk8PBSxmg,Zoe,11,3.73
tEJw4FP2Xgzgmom9c-iuYA,Emily,327,3.45
5iO1LH8YjtXWe6rBKa_-pg,Sue,2,1.0
eVq6OT3R-nRnZDfmtX9aOQ,Christine,35,3.86
uAVaPHWfeeWf-PIzLnezxg,Joyce,1,5.0
nnqBTuEmhgrL9okFOm_MUA,Cookie,6,4.83
w4E-KeKjf86uJCz9hn4sbw,Norma,11,4.36
jqu0JshfGXN8OGDEJIF06g,Stephannie,1,5.0
0AXLVN_-etsqOB-9w84Ekw,Bryan,845,3.82
U9NAVhd_bOIjw6QyEE0bdA,Alicia Bay,6,4.83
tWIuvutWAvl2odOzxrlSTg,Linda,2,5.0
_UJjAun37KxkCoj40H5w8A,Mary,14,3.86
pXT268YxqDLs3YsnVU4kpA,Jenni,1,5.0
1uwqR1r9nMDgI6RZT_bL2w,Erica,41,4.41
oVEbr2jtirosJIenFkWenw,Kathleen,2,3.0
sOLr03Q_Ai1fIDYS_u-eYg,Jenell,4,3.5
wHOKfsZz1E6PXMD3XJE1Jg,Jax,4,4.0
PmFu0MpopGdGQDz3jbEU5w,Ted,3,3.33
yY0tg2qd7Xfc83PmuPmZNQ,David,2,5.0
bEaUBBKfvsr6EONnoe9oOw,Caroline,1,1.0
qYnXG4az7ITxdyquD0XDeg,shane,5,4.2
Y3czSyEmOUWUhJomYocIxg,Rosanna,3,4.33
yZ15IUmA57pmubcSmvVPtA,Allie,45,3.91
Gm4Ggknklln3qt3HZwZujA,Mike,3,4.0
2lf6Zr-kfcO9xLlM3lhRiA,Shannon,1,5.0
cijVwCqqg4X9Q98WyXlf_A,brett,111,3.04
m7u-DrTXAJ7_ixy1AviQXg,Aaron,4,3.75
ZtzMrmEqia87UXaMywBr9Q,Jim,1,5.0
kw2o6KOg9qr3ahSisfMsLQ,Jimmy,196,3.43
Igd4Gw_08sA2Ngl2AMVEfw,Tina,16,3.5
YxO8iSExjbxecsqSkqDByA,Emily,11,4.09
3Z9tKRSsw58UK0bklEENLg,lou,3,4.67
NKwc8l8d4-hhHi0EVOFMTw,Mike,5,5.0
tdloQs4hmZUmyw5CbXhMqg,Katrina,2,5.0
iBS-w-7za-OZEKFMupHpUA,John,4,4.33
GbrAfTKITx41kJaSdyz4Wg,Ben,68,3.79
oQ-meRXJnc_trIas1XEYWA,James,16,3.31
fRexc9P14_3Rq7113synAQ,Breanne,4,5.0
WXhh6fsUPNrdpcnfkHiDhg,Charleen,4,5.0
Tz_9RahxJnvGDaHNi-5KxQ,A,8,4.38
r5qsCgszWKK7rmPgvO_9kQ,Adele,8,3.12
7qmyFHxKSu6fJW76fwzhRw,Tommy,1,5.0
gO71ikoIl4SzgQZtrkNFxg,naomi,59,4.46
nEzOUbeAixT47rIkJXBaig,Daria,2,4.0
8muD8I29PJuSnvOzlh5GOw,Karen,1,3.0
PSPeNYXztjA5wLmIQd1hRw,Scott,4,3.67
h7YB0darjysgjqkm7Q_x-A,Ken,14,3.79
5-VthQ5W4yGv9qNiTeiJ2Q,Kelly,2,5.0
mU7uUqg1cDkdd6RoCp4u6g,Jake,6,3.0
IqdFvfcjqZXuuomsyGyTsw,Sky,234,3.64
CxlcnflmJ9C9p8sdU8wDUA,erika,6,3.6
bBMVAQ7Qilmb2a8vw2HqFQ,Mike,2,4.5
B3RKWnj-ma9dqtFUOa5WbQ,Nick,26,4.46
XL9D0wXPLcmNox-d9XDfTg,Jason,582,3.88
46dFN5cVZpdZthLW2KWQWQ,Jyoti,212,3.85
XHgeUEDhZeGyMepUB4ANLQ,...And I'll Tell U,13,3.15
fQZymhy8n3JcC1301ABMAg,Barbara,34,3.47
1elojbF-GGqJHFMpWV5prQ,Miles,25,4.76
2oLrsYH_qguhTNlm3j8T1g,luan,2,3.0
vBWknaz3iA4Msa0LM7NYLQ,Tony,1,5.0
H7-LxCHp1NXEtveZvjOaig,Andrea,3,4.5
2eVF68QkqhjPBFYI_4ErLA,Brian,9,3.89
3cvyIzsgYgU1VgalhPbT8A,Tena Marie,2,5.0
JB1zM0tv-mzRXMfQ_UBz2w,Amin,18,3.5
tQHSY56po_VrDzc9cIfcwA,Sean,6,4.33
hdBTZ8EFzDhnI0xBFWid1w,Kat,79,4.38
wztbY3gRNGQ_ieUjsdyhkA,Lisa,338,4.12
lwdWD0ncHkbnEtxr1_14YQ,angela,1,5.0
gstwxM3hl5jvjPMA0cT22w,Scout,8,3.62
zu5UQSPXGPOWrIyidQF92Q,Stephanie,2,4.0
FWRRGpIFnjE8Na7EvREpRA,Lola,3,2.0
7IDrIE25THtD3Zy7QyFvLw,mayumi,26,4.36
CfVaFjRW_22-klJi75Seig,John,56,3.29
iANRT8IC71PhLdeyqs9sjQ,Joel,81,3.9
-vdiJzXc3KcZbPogbM5ziA,Linda,6,3.17
17qoqFHJ4gEEA_8Ka-QknA,Anne,1,5.0
WczdDqTWfFbk9P0db2J3YQ,Jeffrey,254,3.46
hu0jW75RBiyNmyGxXKCX3Q,Eric,3,3.33
Ti6dAGHoBSsKsBrlFJ8Sig,Justin,1,4.0
OPACptBR7tu608O10JY2hA,Melissa,25,4.12
tRdIu91qEYqqz7AZKU7nSw,Doug,1,5.0
noIw7tl1Cnme0kev0UgnPA,Michaela,4,3.0
gLKPncPk0_LNWVONdaBJ6g,Carne,23,3.35
H1MyeQeyUw4mm8KU_0Yelw,Steve,2,5.0
izQhXnfoP2vPeBtZ2rLU7Q,Jeremy,4,5.0
k38PoujPd5jirMfUaJUkqg,Rysse,4,5.0
t8vH6ubd-6i9DTisZaQdgg,ron,8,3.25
B_IjZFxkFwo6LFdLitk2-Q,Andrew,1,1.0
gbSrqR-OLj6HbleayfAU0g,Bob,83,3.78
3ZInYt4riVePeJ90jJqHDQ,K.,14,3.29
uAOVKDGoXFnzXK_Nlmx_EA,Lisa,3,1.5
5jerNBtV7fZRzXuo3a4Gwg,Glen,25,3.96
zVnu0lbWpD55M9yjUWKpqw,Ric,1,4.0
VGXYc_r-jDjyhqhlWNs91Q,Yasmin,21,3.81
6LTdlcbn7UeaPxShG0fzDg,James,3,2.67
pdhzBsln6PGhr0vAyiSqTw,Jake,3,4.0
znkIqjDa1x9x7HB3DkuJLw,Freedom,2,3.5
ETPAIcI9UoJshaqV4BH2cw,Amanda,3,4.33
d-H7FdvcpIE7pQ-Z2Yl_wA,Tiffani,3,4.33
5lX1ystrIAXp_fjBBX2EFQ,Andy,14,1.71
V57A-7ju0putpft_xfGguw,Jimmy,13,3.77
louB3kZJk_PKdNazm9iw_Q,Keanu,38,4.05
4uS4fudBkPxlcXR4eycb-A,Angela,14,3.5
oVH7BpgxyZiGqNacuy8r3g,Matt,11,4.09
VouNVxEXX46aPRWWSydrbg,Christine,2,4.0
ULzs9i9OBidx2LsOADxrrw,Rita,3,4.0
Hm1o2-6U7hpdEnV6o1igjw,Sandy,20,4.85
hvhJGbKTX4AscnhQaB1TLA,Jeff,6,4.5
C-ohqCRkLrDt3Zqs9QovFg,Jay,25,3.92
w2_L6KP6_jYtJkZmE1Fxbg,Laurie Ann,3,4.0
MFrW5ZjObpkGKqdutadu1Q,Michael,25,3.88
HBRvlxpo1PUQS9uU8csDTQ,Debbie,9,4.33
heeGtVQcHiJw9cGAkWbsgQ,Jason,140,2.74
KKaDA0dzUovFuHp3QC4UGw,Sarah,5,5.0
sgANmBtbAr1n99zlNzU99g,Prince,26,3.88
gcjhZXMVVl_IBABRtkvCvw,Terry,7,4.0
atNHYH7WdoX7a7Dlry0VcQ,Chi,1696,3.53
XwciB8vxUzPmz68dcvD2Xg,Kokopely,1,4.0
34wQxbSB85dik_8qYiSaBw,Vagrant,11,4.36
ai2W745a8wrLHJr7TY0FCA,Jeane,59,4.29
6kmu0mYbdpMIOZ6Y0eVsxg,Amy,325,3.94
h64gVkXrb_rkHwow0UOhjQ,Tate,8,4.0
nuNUW6Yne6rZFap3Lpv86A,Nathan,260,3.97
TJfVo0Jo7h4LVfDtyBVHYw,carlo,35,3.66
1kNMuxDs4P_9jGe-E7-rWg,Fran,13,3.67
sz_FG5ENO5jPSjW4WFL2SA,Brandon,12,3.67
v9YeR-dpv2FPyUn7Hg248w,Christina,3,3.33
fQIh1re1GszEhQft3HyOkw,Suzanne,4,3.33
BncUtrl2bphVTu12y5fTlQ,Jerrod,34,3.71
7a1gKzTDUoHoKab2GhtuTg,Dan,1,5.0
D4vtmw1kMcH5e85DZlYZwQ,may,2,4.0
-wyytR8ZYXjhEK2YZ7d-5A,MarNae,51,3.37
RIFHoJhOqVlhIfUoykg89Q,Eisa,114,3.88
9Tno_1zdGV2HUcOU3fsgww,Nick,2,5.0
j7JXPOiHHt7iYWzAP8xwHg,michelle,10,5.0
5JWNv_Wzusn6FYu95PVwuA,Sarah,2,5.0
8mfi2dZdGI_PIG222oGD1g,Levi,19,3.26
xpci6ssX4TPIUJf-c75_Yg,Sol,2,4.5
WrP60_4xzolbZ4J0jteLJA,Kirke,3,3.33
xvRRyskTOA-w_PKtRbjDJw,Joyce,309,3.56
xBEHlvIJNli7wovQOzwqmA,David,62,3.69
SR6nozNGU1ZAkK-8qR2SdA,Max,4,3.67
1ElVjSD943PKxsAFzFrV5g,Mason,2,4.5
Ih21aZj_yU_PDIERoAw2bA,Jessica,1,1.0
SgX0ai4TvltDV4vK1X8vpA,T.g.,10,2.78
fqEmF-xJun-yjO8id6TTEw,amanda,3,3.0
U8ayzBXrBzgjdrCYOzwNOg,Jennifer,76,4.46
_7-FbsBkgouQmJQHUw7U0w,Nicholas,44,3.66
iiD2Ae0eVDyHjpCVrsDcXA,Alexis,11,2.91
IY0u5xTLkhcYKlxTZDXNxg,Allison,2,4.0
yw7_Ba6yRFkK92_srFj97w,David,467,3.57
3Lo5QQsrHnrq2nHuqb7h5w,Dana,104,3.95
Q1_Pfek5K-P4oP9VpWomiw,Fatima,2,1.0
i5pnQwXsZmug_ghQbdwiMw,graydon,76,3.87
ZGDTCDwPOrqgxTUmtrP4tw,Marie,10,3.6
i0lWrr_87zCEUqEC7KshPw,Lesley,10,4.0
EML1k3qEIuggzThWVHcTeA,Patty,2,5.0
DDC_vP5K0g0tw2iXP5wrGg,hello,51,3.47
JJFGa6WXDdhV5Zh8wMvD7g,Bryan,13,3.31
nuDOTj9N32dLEXV9C-ehvw,Jeannie,32,2.59
i7G6JJ-k0qQYE8r6mvEwgQ,Theresa,2,3.0
m9vsPpnFvTW4mResZzFbZw,dan,1,1.0
-Go_3E4riSChuiU4Mn-KZg,Kim,26,3.08
AJ0Pq_qw6t94YLSwSt2ZuA,janey,4,3.0
8N6y30aGVwtIYFraswbJeA,Byoung Kyu,700,3.66
A5Zz-aKBRyqtDnkAsgvDwA,Michelle,6,4.83
GI4-mwmZoBBkCh9BBZyFlQ,Linda,1,5.0
pP0BjVL4J8vWjy4PR-V-iA,Claire,6,4.0
JW0IX1r3BUBKdTlVX9TcZQ,Bob,3,4.0
YytKd5xpbvnQVR5Bzv16tw,Isaiah,9,3.67
qnJqf5yBJQRxO8PIbp68Rg,Jesika,3,3.0
eRhqwWWYneA3Wr_WYbmVGw,Tena,34,4.18
C18SezVHW6jl9XMVPaPN-A,Shaztine,2,5.0
m8Sto0-9XnDhbBSp9HQmsg,Lissa,628,3.6
Y6SOPabH0BSq89H_F76TLw,Jessica,6,4.17
PXupJfmG7QAbzOaNTK4wkw,joe,1,1.0
fvWW3_DglWczkOiyLo5YhQ,Adam,3,5.0
UJQSSHG2uMx6o9K1tGxiDQ,Stephanie,5,4.5
osCrSUbNEfK_SuUS2Hm-VA,Chuck,1,3.0
NnHLHFIyR4RmgqAXrul98A,Paul,5,3.4
ucC9GQhc4kkB8XGJlE9bQA,Chris,35,3.46
7TsjZ6KryG_3vZdMQ0LlBA,Karen,1,1.0
vpd7jI9hbFoZMEocnYCA_w,Alyssa,12,4.91
RnZu1UDVlymCDFbn1_c_eg,Angela,2,5.0
OVO7mzEUacOueS98AZc-Tw,Nora,6,4.33
9TdcpMBKk36B3EonfEdAkw,Colleen,79,3.67
RoDfMbDhTC0TsPsIf_GROQ,Mark,1,5.0
1ku7MeWxNp9F1tD7au5SGQ,Brandon,4,3.67
q0W1DcwPuFW5x05yReKvaw,Dulce,2,3.0
9uZj3P1W7368s6OhbQr6ZQ,mike,29,3.9
kdtgW3LLNk8n79SY3m7cCA,Amma,1,2.0
v_H27hVNXpSSqoAPDqzHKA,Collin,2,5.0
o5U9iXcXhJR9IxrVL8pFtw,Taren,8,3.62
aOGle_pq-6i9SkOP_WdSaw,Phil,5,3.5
OhaT3fcYxY1bFdXapGzHag,jesse,7,3.0
lf45XvWA7WQk6N9fBYW6xg,Josh,30,4.23
HZwOwqZNuTZtvsD9Eabe7A,Ella,4,4.5
G6FfU0dtq_su4GEic0MfYw,Morgan,47,4.04
F9hl4Dn1Ube3A6NShgfXmw,Artemis,33,2.94
WHuUVyxbRAhRS0YbgYKGAw,Rudy,22,4.05
Hk3Vx_voj5dQ66P_NgMkEA,Helen,271,3.44
ST7CkcaPUH2UfyyY1IhsWA,Howah,30,4.1
f9BNbRLTGF6ogkCRE2oAbw,Kevin,1,4.0
9-ERSaoWmopsfHSSc2vUng,Mihir,17,3.82
gXmtPKLWPZJeJX_KPw54HA,Lisa,43,3.4
mpjk5Ekgn3ynvrzQs_aS2g,Bryan,2,3.5
4qGKsBgNsrym_WZZg98jqw,Tim,4,5.0
q3qsZUcFY2Dl030TGstJDw,Brian,1,5.0
z4dkZQ2AYEnoKyyhxmBtCQ,Tina,1,1.0
vKKZkI3EJ5XJOdxrX3bONw,Johnnea,1,5.0
GLGX66ZwLD0L6TEcWEMEKg,Joe,40,3.21
SzrCBphy0xwRngM2xCO_mQ,T Jill,7,4.5
iu0zoBb0ELQJj1W16tt80Q,Amanda,6,4.25
XoAyhKIQsCDwwDFzC900Fg,Lucy,654,3.56
KxC_C--NsgB5MXsdq0Ql7Q,PattieCakesAble,31,4.8
DkVQJz8nCPzKhqpnH7n-6Q,Mignonne,1,5.0
wmKJffJ8CHIdRLuLLi6Sgw,Bryan,27,3.78
4xaC4c660LOb2qdVeSZfqg,Ted,26,3.77
zt7Yfeld6yR_bD4EKaOMjQ,Sean,200,3.54
ro9-YMOXa53-_yECUBr1IA,Maureen,285,4.07
27WvCk8uevBzlHh0DSaBVQ,Brian,1,4.0
j6ub77dEDzbRD-YLexPeEA,Belinda,3,4.67
uvoiXoV5T5UCkvrCkrcmEg,Arizona,1,5.0
9trY5loETyvMD8zoS5sDSg,Jamie,1,1.0
97lM6JW0tGPh0cX1xdi0pA,Ron,1,1.0
5vm3pAzy2QtxEDvFIMVk6Q,lesley,3,4.67
oth_YMSO4foiUrEW4rU0UQ,Rebecca,14,4.0
Pz7kF-b9ns_-M4EhQmuZsw,Bill,7,3.75
Dc3CyM_ftjn47nLYLA4N5Q,veronica,5,2.0
6CeMxxcQxA-RhlSiHoGazw,Nicole,120,4.12
xiF7R4Sfyh4CF0vfXdeZkw,Hilary,9,4.11
1dO4BsFZE5fSxaImZc-acw,Justin,3,4.0
pRdQuLa2PqAQgH0aSlafEg,Laura,1,5.0
9SmUBwtiLdI_4LcQoBdZkg,Tracey,16,4.13
K4Y9RI_c4V3ily41dzom5g,Paul,17,3.88
6xgt2aLMKqTJs71_orVkeQ,Crystal,2,4.0
29YTm4rTpje0f26CWIPUcQ,Dj,3,3.33
os3IegSMXcX8SXoEyKrLVw,Steven,3,4.33
3rZPxjLw1Wm5Ldkwv_mnqw,Ned,168,3.48
poTwS_wUdqgQin9g1cYUjw,Shannon,4,5.0
CEiHtGGLJY64UzIg7P12gg,Erin,33,2.97
yHzcutq5Vi_OFVpQu_h4fQ,Jill,1,5.0
htpCOKrgn_-F7gXgBNKQiA,Michael,6,4.5
xQmJIewvOtkq3hw8s_685A,Dylan,3,4.67
lKze8Z4vzqgN5R8Bq8F_vA,Scott,8,4.33
zs8wRO6IFWYCMmb2psy81A,Amanda,2,3.0
gqxsUxEfPxyIBraj5AS6gQ,Mark,2,1.5
teKCVmD5cYCpbSRQEIl7KA,Maria,6,3.67
ezF88LEW-3tg4Vx2-PwgUQ,Eric,1,5.0
qdEXAYozQKtDeleky9NacA,Louise,9,4.11
1sCWZLr9vvZMuMORa5rRPg,Dody,3,3.0
FkuTPB55cfaXZvkVxFCmag,Alex,5,3.2
HHqdz6xvmz3c_XQV6MPLkA,Elizabeth,13,4.0
CdgjX-SsYJZq7u162hCM1w,k,12,2.83
ylG7Q-E3gvzP0Ramy46Law,Wanda,136,3.25
-mwSYmGuohptvOUyPv5M0g,Teddie,10,3.1
EwErnWwZjkLnZ_zHbBWBzQ,Jennifer,9,3.78
LDz4N8j8_98eW9jYUXo3PA,Lisa,4,4.33
KDGFHW2mTjpMCJh8H8XbqQ,Kim,2,3.5
tu21UQUb1uYaEZkYsIXPnA,Greg,13,4.67
z3IUQL6wpTRBrVyW4XhlfQ,Toia,41,3.8
Y5_wYidREQKDexx0lXPrCA,Susan,1,5.0
k3Oypxs4gwOvD38rMhDE6g,Wes,3,3.67
cNIXIFTX05QKBQJC3MXC1A,Karen,5,3.0
UM95OVPBnI_tz77hFpcieg,Minny,252,3.95
e93prk8-sIjudwKKz27_Sw,Stef,67,3.46
og3-qOKBvWLbm7FowP7WgQ,Michelle,8,4.12
oj8dycV9SCOVeYBKm4fqsw,Derek,5,3.6
hSvFBW1aMey4QL6ZNVIDig,Brennan,1,4.0
TrG08JZdZD1WjC1QLfId8Q,Kyle,6,4.8
MfhoYW96OfXcjF4TgvxawQ,Howie,194,3.92
EDWpOQuWca394m4a1fibDA,Bill,5,3.4
kgt_9kdXnr3HTBcROXW51w,Jennifer,4,5.0
tECi_SRfBmurJfXmDR63WA,Erica,38,3.18
XroWRSdiRsHvqoZoQGICyw,Elle,6,5.0
aaLAojJwjxV7NvaOvXzsbA,Bradley,11,4.09
FmMCtzOskk1O5J4dz30YAg,Carolyn,1,4.0
dFDLQFWpDDBTR07CHaLLQQ,Mariann,8,5.0
6lCONi0sj3nUJKw_c0M7zg,J,3,5.0
