business_id,name,full_address,city,state,stars,categories
aaaL5ChxDKrWPgtdebRG7Q,Red Roof Inn,"7400 W Boston St
Chandler, AZ 85226",Chandler,AZ,2.5,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
vctk2EKW16-ZTMRX4tMJQQ,Ingleside Animal Hospital,"4855 E Thomas Rd
Phoenix, AZ 85018",Phoenix,AZ,4.5,"['Pet Services', 'Veterinarians', 'Pet Training', 'Pet Boarding/Pet Sitting', 'Pets']"
tDWWem2JmLbQ0SVWRVu6yQ,Affordable German Auto Repair,"1510 W Broadway Rd
Phoenix, AZ 85041",Phoenix,AZ,5.0,"['Auto Repair', 'Automotive']"
iZqO52AeTq6lnn4kn6T-OQ,Hilton Phoenix East,"1011 West Holmes Ave
Mesa, AZ 85210",Mesa,AZ,3.0,"['Hotels & Travel', 'Restaurants', 'Event Planning & Services', 'Hotels']"
m5f8H9Pn2AT2624fRadLFA,Mountainside Family Dental,"3961 E Chandler Blvd
Ste 104
Phoenix, AZ 85048",Phoenix,AZ,3.5,"['Health & Medical', 'Dentists', 'General Dentistry', 'Cosmetic Dentists']"
Hp8RwtOHmBjUpPWsDfPnKw,TGI Friday's,"5885 W Bell Rd
Glendale, AZ 85308",Glendale,AZ,3.5,['Restaurants']
_gXpjRIjb5fv5f5IVGXvsw,Del Taco,"1628 N 44th St
Phoenix, AZ 85008",Phoenix,AZ,2.5,"['Fast Food', 'Restaurants']"
RcHlO31-LK8w7uFqr3vHHg,Spectrum Dermatology,"7425 E Shea Blvd
Ste 110
Scottsdale, AZ 85260",Scottsdale,AZ,5.0,"['Dermatologists', 'Doctors', 'Health & Medical']"
cyxnQ6EocFbAENe7nRwx4Q,Mercer's Restaurant,"9720 W Peoria Ave
Peoria, AZ 85345",Peoria,AZ,4.0,"['American (New)', 'Restaurants']"
SlV4MCNrAC9slMyV5gf47w,Anthropologie,"15210 N Scottsdale Rd
Scottsdale, AZ 85254",Scottsdale,AZ,4.0,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']"
ADJIoHN3uLx-JalYl3r3Dw,The Cheesecake Factory,"16134 North 83rd Avenue
Peoria, AZ 85382",Peoria,AZ,3.5,"['Food', 'Desserts', 'American (Traditional)', 'American (New)', 'Restaurants']"
7cP7WFmWiTVh-raIL3N_Vw,The Roosevelt,"816 N 3rd St
Phoenix, AZ 85004",Phoenix,AZ,4.0,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']"
CqDw9GGerdbcoBUP5RVmtg,Bayside At the Islands,"1300 W Warner Road Ofc
Gilbert, AZ 85233",Gilbert,AZ,2.0,"['Home Services', 'Real Estate', 'Apartments']"
nfyqtEoufkhjv97IueK7Ow,Arriba Mexican Grill,"2855 S Market St
Gilbert, AZ 85295",Gilbert,AZ,2.5,"['Mexican', 'Restaurants']"
ReH4J1pYaV_-24wl3UvoKQ,Petit Nails,"3426 E Bell Road
Phoenix, AZ 85032",Phoenix,AZ,3.5,"['Beauty & Spas', 'Nail Salons']"
cdgE3vbs7paKuMHCrkkUsw,Culver's,"1025 N Avondale Blvd
Avondale, AZ 85323",Avondale,AZ,4.0,"['Burgers', 'Restaurants']"
oJpmYvLibGrYPDvcaUeMOw,Thai Hut,"101 E Mcdowell Rd
Phoenix, AZ 85004",Phoenix,AZ,3.5,"['Thai', 'Restaurants']"
X0WOHR1uGVERBLaocsO0FQ,Bashas Supermarket,"4940 S Gilbert Rd
Chandler, AZ 85225",Chandler,AZ,3.0,"['Food', 'Bakeries', 'Grocery']"
ufKmcpK6OTaWzeBGWNOa8A,Outback Steakhouse,"1734 E. Southern Avenue
Tempe, AZ 85282",Tempe,AZ,3.5,"['Steakhouses', 'Restaurants']"
7csrFXGe4mIVpHL-GcD9ZA,Applebee's Neighborhood Grill & Bar,"10460 N 90th Street
Scottsdale, AZ 85258",Scottsdale,AZ,4.5,['Restaurants']
PEGS8h1B2tOj2SmwlCm82Q,Kohl's Department Stores,"1497 E Williams Field Rd
Gilbert, AZ 85295",Gilbert,AZ,3.0,"[""Women's Clothing"", ""Men's Clothing"", 'Fashion', 'Shopping', 'Shoe Stores']"
x59g-quKyKqh7VDAWhV-vQ,Nova M Radio Network,"Phoenix, AZ 85034",Phoenix,AZ,4.5,"['Mass Media', 'Radio Stations']"
vtQOervVVTXjhvSZQiZ6PA,Swaddee Thai Cuisine,"5055 W Ray Rd
Ste B8
Chandler, AZ 85226",Chandler,AZ,4.0,"['Thai', 'Restaurants']"
xPbUPBWS6k31qgUfUODmnw,Toni & Guy Academy,"7201 E Camelback Rd
Ste 100
Scottsdale, AZ 85251",Scottsdale,AZ,4.5,"['Cosmetology Schools', 'Specialty Schools', 'Education']"
I4L_MJOZsnux3xCU2bLP8Q,Cranberry Hills Eatery & Catering,"3003 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,3.5,"['American (New)', 'Restaurants']"
jkxwhmUKKPeKTZnRE4yL4g,iStore,"15090 N Northsight Blvd
Ste 112
Scottsdale, AZ 85260",Scottsdale,AZ,4.5,"['Shopping', 'Computers', 'Local Services', 'IT Services & Computer Repair', 'Education', 'Tutoring Centers']"
7wo7RssoysYNR8f31EEeRQ,All-American Eyeglass Repair,"4940 W Ray Rd
Chandler, AZ 85226",Chandler,AZ,5.0,"['Shopping', 'Eyewear & Opticians']"
YWDfUAPwScdW_9GmGskkZg,Coppers Sports Grill,"4601 E Bell Road
Phoenix, AZ 85032",Phoenix,AZ,3.5,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']"
1ANaao2ixViMsRa4d7AHGQ,Arizona Livescan Fingerprinting,"2432 W Peoria Ave
Ste 1026
Phoenix, AZ 85029",Phoenix,AZ,5.0,"['Professional Services', 'Private Investigation']"
L1BrWBGpGBf0vmjThJ9qzQ,Ritz Camera,"7131 West Ray Road, Suite 42
Casa Paloma Shopping Center
Chandler, AZ 85226",Chandler,AZ,1.5,"['Shopping', 'Photography Stores & Services']"
eY3eou7_dGGvkWoR9_az_Q,Urban Southwest,"1016 E Camelback Rd
Phoenix, AZ 85014",Phoenix,AZ,4.5,"['Shopping', 'Home Decor', 'Home & Garden', 'Furniture Stores']"
0rbT0Nf-A56t4DnYIIvy-Q,Cafe Zupas,"3420 E Baseline Rd
Ste 107
Mesa, AZ 85204",Mesa,AZ,3.5,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']"
dVdZTdXcz2W-Hp3NFXQuJA,Panda Express,"4309 W Bethany Home Rd
Glendale, AZ 85301",Glendale,AZ,4.0,"['Chinese', 'Restaurants']"
Atbyj1_dXFUDysgvGKMdbw,Paulene's Nails,"949 N Val Vista Drive
Gilbert, AZ 85234",Gilbert,AZ,4.5,"['Beauty & Spas', 'Nail Salons']"
CA-kEofiGs1orzX6JrOkDg,Southwest Veterinary Surgical Service PC,"86 W Juniper Ave
Ste 4
Mesa, AZ 85233",Mesa,AZ,5.0,"['Veterinarians', 'Pets']"
XmbgMCG_LugzflKuXde72g,Homewood Suites,"4750 E Cotton Ctr Blvd
Phoenix, AZ 85040",Phoenix,AZ,3.5,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
4er-EjNcakvEzbjoA21Hcg,Tempe Bicycle,"922 E Apache Blvd
Tempe, AZ 85281",Tempe,AZ,5.0,"['Sporting Goods', 'Bikes', 'Shopping']"
Y_TtMiH_nx33FH4C48XhsA,"Palmer's Kitchen, Bath and Beyond","13246 N 113th Ave
Ste 3
Youngtown, AZ 85363",Youngtown,AZ,3.5,"['Home Services', 'Contractors']"
Xsgl3LPU8U2coaAYkEnjcw,Cricket Pavilion,"2121 N 83rd Ave
Phoenix, AZ 85035",Phoenix,AZ,3.0,"['Arts & Entertainment', 'Venues & Event Spaces', 'Nightlife', 'Music Venues', 'Event Planning & Services']"
1TQuJ6UK8t4FDMG5lgVUzw,Vintage Fashion Inc,"4700 N Central Ave
Ste 121
Phoenix, AZ 85012",Phoenix,AZ,4.5,['Shopping']
lPtTXn7_VOwqypZs07j2nA,Luna Pizza & Restaurant,"2805 W Agua Fria Fwy
Phoenix, AZ 85027",Phoenix,AZ,4.0,"['Pizza', 'Sandwiches', 'Restaurants']"
sAayFMC9v06i449of3b6VA,Borders,"6555 E Southern Ave
Ste 1502 B-02
Mesa, AZ 85206",Mesa,AZ,3.0,"['Music & DVDs', 'Books, Mags, Music & Video', 'Shopping', 'Bookstores']"
EfCf45YyhnzDvapDj_M-YA,Bumper To Bumper,"3130 E Main Street
Suite 12
Mesa, AZ 85213",Mesa,AZ,5.0,"['Auto Repair', 'Automotive']"
8N4SCmREZji5mnVqZDdQJA,Seven Dogs Grooming & Boutique,"8711 E Pinnacle Peak Rd
Ste C102
Scottsdale, AZ 85255",Scottsdale,AZ,5.0,"['Pet Groomers', 'Pet Services', 'Pets']"
A-8Q15fZHKGn3dLjazNwHw,Wendy's Old Fashioned Hamburgers,"3800 E Sky Harbor Blvd
Phoenix, AZ 85034",Phoenix,AZ,2.5,"['Fast Food', 'Restaurants']"
tBpcKHlBJTwRLq6Q2gv1KA,Tao Kitchen Asian Bistro,"8385 W Deer Valley Rd
Ste 114
Peoria, AZ 85382",Peoria,AZ,4.0,"['Bars', 'Asian Fusion', 'Nightlife', 'Restaurants']"
CvUiIs8x_Um5LjzA0t9wGA,Wigs Amor,"13636 N Tatum Blvd
Ste 7
Phoenix, AZ 85032",Phoenix,AZ,3.5,"['Shopping', 'Wigs']"
XwAqViYLsjOpxM-h57rTEA,Lund Cadillac Company,"1311 E Bell Rd
Phoenix, AZ 85022",Phoenix,AZ,4.5,"['Auto Repair', 'Automotive', 'Car Dealers']"
0PRRN8ncFFIY4nPIbmbqbQ,Impact Printing Services,"5821 N 7th St
Phoenix, AZ 85014",Phoenix,AZ,5.0,"['Local Services', 'Printing Services']"
WIDZSGjX4GGKIp1nZoHepg,Bank of America,"4402 E Camelback Road
Phoenix, AZ 85018",Phoenix,AZ,3.5,"['Banks & Credit Unions', 'Financial Services', 'Mortgage Brokers', 'Home Services', 'Real Estate']"
Ez8jAbAV1y-yZXSFmSy__w,Paradise Bakery,"9995 West McDowell Road
Suite 101
Avondale, AZ 85392",Avondale,AZ,3.5,"['Bakeries', 'Food']"
fxgmP9FrYBC5ZysZTCbnEQ,Sumits Yoga,"4050 W Ray Rd
Chandler, AZ 85226",Chandler,AZ,4.5,"['Active Life', 'Yoga', 'Fitness & Instruction']"
ENez40nj7Ze77A05bvWxCQ,US Post Office,"8175 E Evans Rd
Scottsdale, AZ 85260",Scottsdale,AZ,3.0,"['Post Offices', 'Public Services & Government']"
KEwv4l2RgiHjkjyYV0TuAg,CVS/pharmacy,"10 E Dunlap Ave
Phoenix, AZ 85020",Phoenix,AZ,1.5,"['Shopping', 'Photography Stores & Services', 'Drugstores']"
HQ8N_EwJA3NdF1UApsF-fA,Streets of New York,"9301 E Shea Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,3.5,"['Pizza', 'Restaurants']"
i97zhaz1jK3-Xkio2OOJ1w,Shav-Tronics,"1827 E Southern Ave
Tempe, AZ 85282",Tempe,AZ,4.5,"['Local Services', 'Home & Garden', 'Shopping', 'Appliances', 'Appliances & Repair']"
C1cQ_dVfKRaf__hp9gEwHQ,Super 8 Metro North,"8130 N Black Canyon Hwy
Phoenix, AZ 85051",Phoenix,AZ,3.0,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']"
XmDiFI8SuougNUi02ZCdwA,Five Guys,"2641 N 44th St
Ste 100
Phoenix, AZ 85008",Phoenix,AZ,3.0,"['Burgers', 'Restaurants']"
nWLPuXTP6cunw86V1rJMAQ,Sanity Salon and Day Spa,"15341 W Waddell Rd
Ste 102
Surprise, AZ 85379",Surprise,AZ,4.5,"['Hair Salons', 'Day Spas', 'Beauty & Spas']"
Exx5ffvnmk4MrTyCkPRuug,Los Olivos,"7328 E 2nd St
Scottsdale, AZ 85251",Scottsdale,AZ,3.0,"['Mexican', 'Restaurants']"
EreqxAEKm62XtDMRYXglDw,Macayo's Mexican Kitchen,"1564 E Florence Blvd
Casa Grande, AZ 85222",Casa Grande,AZ,3.0,"['Mexican', 'Restaurants']"
dvQxsFICv2HFMmQX8yI55w,Sala Thai,"7448 W Glendale Ave
Glendale, AZ 85303",Glendale,AZ,4.5,"['Thai', 'Restaurants']"
6OFYUDvf2k4RXDfOomfi1A,Souvia Tea,"15414 N 7th St
Ste 8
Phoenix, AZ 85022",Phoenix,AZ,4.5,"['Food', 'Tea Rooms', 'Coffee & Tea']"
ugroYjkJa2C68lVymfd2Zw,Allure Nail,"6149 N Scottsdale Road
Scottsdale, AZ 85250",Scottsdale,AZ,2.5,"['Beauty & Spas', 'Nail Salons']"
Wjezpint3zxBBMGC-awQug,EPIQ,"4426 N Saddlebag Trl
Scottsdale, AZ 85251",Scottsdale,AZ,4.5,"['Nightlife', 'Dance Clubs']"
4DhqZ0tyi2V2Mp8IqTREAA,Big Daddy's BBQ,"8608 E Shea Blvd
Scottsdale, AZ 85260",Scottsdale,AZ,3.0,"['Barbeque', 'Restaurants']"
Hp3iYM-LIRBnaoJ00iMlRw,Albertsons - Osco,"5040 W Cactus Rd
Glendale, AZ 85304",Glendale,AZ,4.0,"['Food', 'Grocery', 'Shopping', 'Drugstores']"
kAFfVsLzPmA6Z9yFZZIy7Q,Taco Bell,"7714 W Bell Road
Glendale, AZ 85308",Glendale,AZ,3.0,['Restaurants']
Tr0APB-yiqu94QHO3eB66A,Castle At Ashley Manor,"1300 S Price Rd
Chandler, AZ 85248",Chandler,AZ,4.0,"['Event Planning & Services', 'Venues & Event Spaces']"
Ax11wyp-FudujeU9nejQbw,Phoenix Public Market,"14 E Pierce St
Phoenix, AZ 85004",Phoenix,AZ,4.0,"['Food', 'Beer, Wine & Spirits', 'Grocery']"
etmzE2Ave6EkqUpsAJvq-Q,The UPS Store,"9524 W Camelback Road
Suite 130
Glendale, AZ 85305",Glendale,AZ,4.0,"['Local Services', 'Shipping Centers']"
G-_YjR1YrlkgIo2iavJoew,Pho & Grill,"5350 W Bell Rd
Ste 124
Glendale, AZ 85308",Glendale,AZ,3.0,"['Vietnamese', 'Restaurants']"
09QAAACarx9CzLsbRjOuUg,Verizon Wireless,"1425 S Alma School Rd
Ste 102
Mesa, AZ 85210",Mesa,AZ,3.5,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']"
VZG8spL8Tqffg9KYbBrDvg,Charleston's,"1040 N 54th St
Chandler, AZ 85226",Chandler,AZ,3.5,"['American (Traditional)', 'Restaurants']"
k5ACtpeFvNCWnjizgd2IPQ,Holiday Inn Express Hotel & Suites,"3131 N Scottsdale Rd
Scottsdale, AZ 85251",Scottsdale,AZ,4.0,"['Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces', 'Hotels']"
6JKOKRgtnJWn3KgsgFYaYw,Sonic Drive-In,"875 W Apache Trl
Apache Junction, AZ 85220",Apache Junction,AZ,2.0,"['Fast Food', 'Restaurants']"
etHdfjyKPKCrzxSBif_svw,Laptop Xchange,"2827 W Peoria Ave
Ste 100-A
Phoenix, AZ 85029",Phoenix,AZ,2.5,"['Local Services', 'Computers', 'Shopping', 'IT Services & Computer Repair', 'Electronics Repair']"
OFBJtqWGSx6n6CchtVmoRw,Delux,"3146 E Camelback Rd
Phoenix, AZ 85016",Phoenix,AZ,4.0,"['Burgers', 'Bars', 'Nightlife', 'Restaurants']"
Bjl0Y7U3pIGtx23fQduA4w,Rally's Hamburgers,"209 N 24th St
Phoenix, AZ 85034",Phoenix,AZ,3.5,"['Burgers', 'Restaurants']"
yC7jKvxl6eDrVtk3fjPahA,Barro's Pizza,"950 E Riggs Rd
Chandler, AZ 85249",Chandler,AZ,4.0,"['Pizza', 'Restaurants']"
H8oFMvZBeMDhCeeWGvQQdg,Weiss Guys Car Wash,"6505 S McClintock Dr
Tempe, AZ 85283",Tempe,AZ,2.5,"['Car Wash', 'Automotive']"
nQNZY-pecFIpFVRbRez0kA,All American Eyeglass Repair,"13636 N Tatum Blvd Ste 6
Phoenix, AZ 85032",Phoenix,AZ,3.5,"['Shopping', 'Eyewear & Opticians']"
snAVeziqOvetlqrHPLJV9A,Sonic Drive-In,"9606 N 19th Ave
Phoenix, AZ 85021",Phoenix,AZ,3.5,"['Burgers', 'Fast Food', 'Restaurants']"
STv-ED3M2xmRFMSvQbWGaw,Capriotti's Sandwich Shop,"4929 E Chandler Blvd
Phoenix, AZ 85048",Phoenix,AZ,4.0,"['Cheesesteaks', 'Sandwiches', 'Restaurants']"
-J4WRDa3ejlIHl0LTTsWng,Promontory Pointe Apartments,"888 E. Clinton Street
Phoenix, AZ 85020",Phoenix,AZ,2.0,"['Home Services', 'Real Estate', 'Apartments']"
v1jRhfoNKW4qpLhqhI8ApQ,Del Taco,"2223 E Florence Boulevard
Casa Grande, AZ 85222",Casa Grande,AZ,2.0,['Restaurants']
aVBebzA7D9DpQ-JbiCxQNg,Lovejoys Kansas City Bar-B-Q,"735 E Bell Rd
Phoenix, AZ 85022",Phoenix,AZ,2.5,"['Barbeque', 'Restaurants']"
hb9EA0McsItsYi_FvoWFIA,Hands 4 Healing,"953 E Elliot Rd
Ste E1
Tempe, AZ 85284",Tempe,AZ,5.0,"['Massage', 'Beauty & Spas']"
IDvBu-JaOB3PWlVfvhwZrw,Berge Mazda,"385 W Baseline Rd
Mesa, AZ 85201",Mesa,AZ,3.5,"['Auto Repair', 'Automotive', 'Auto Parts & Supplies', 'Car Dealers']"
wGaFCroINBx3o4L_siYEtw,Clean Freak,"1503 W Camelback Rd
Phoenix, AZ 85015",Phoenix,AZ,4.0,"['Car Wash', 'Automotive']"
PAtgWCLCFRQd_fjnihISOg,L'amore,"3159 E Lincoln Dr
Phoenix, AZ 85016",Phoenix,AZ,4.5,"['Restaurants', 'Italian']"
nr6UNet7m29ilT5lsRc7GQ,Children's Treasures,"3020 S Gilbert Rd
Ste 5
Chandler, AZ 85286",Chandler,AZ,4.0,"['Shopping', 'Baby Gear & Furniture']"
fVVpTBLOHZDH4AIACjO4kg,Chick-fil-A,"1466 N Dysart Rd
Goodyear, AZ 85395",Goodyear,AZ,4.5,"['Fast Food', 'Restaurants']"
N7oUi6aM01UlvrsIcTSqmg,Rubio's Fresh Mexican Grill,"4905 East Ray Road
Phoenix, AZ 85044",Phoenix,AZ,4.0,"['Mexican', 'Restaurants']"
fkoiZ4YDyIe8Fdm4tNBNGg,QT 421,"19990 N 19th St
Phoenix, AZ 85024",Phoenix,AZ,4.5,"['Food', 'Automotive', 'Convenience Stores', 'Gas & Service Stations']"
G2Lqev9QuO9ngp_AdcHRxQ,Sunrise Preschools,"2734 S Alma School Rd
Mesa, AZ 85210",Mesa,AZ,5.0,"['Local Services', 'Preschools', 'Education', 'Child Care & Day Care']"
LFOfaMvC6g7huKW5e35nsQ,Chick Fil-A,"13725 W Bell Rd
Surprise, AZ 85374",Surprise,AZ,4.0,"['Fast Food', 'Restaurants']"
oc0Wl6ktfMLb5VZ2Uz6M2A,Vincent Market Bistro,"3930 E Camelback Rd
Phoenix, AZ 85018",Phoenix,AZ,4.5,"['French', 'Restaurants']"
0PO74pfETLFUs0AcdvdCdQ,Lonnie's Inc,"1436 N 44th St
Phoenix, AZ 85008",Phoenix,AZ,4.0,[]
AaKlegu7gmOCD4rEESF76Q,Maizie's Cafe & Bistro,"4750 N Central Ave
Phoenix, AZ 85012",Phoenix,AZ,4.0,"['American (New)', 'Restaurants']"
cT_rocMh92B9t62Disp6gA,Thai Rama,"2040 W Chandler Blvd
Chandler, AZ 85224",Chandler,AZ,3.5,"['Thai', 'Restaurants']"
vYEUEID47mgenrTBsvL9Xw,El Patron,"20224 N 27th Ave
Phoenix, AZ 85027",Phoenix,AZ,2.5,"['Mexican', 'Restaurants']"
rzf2kjbcJ8qhFHyrm7uvpg,Lynn's Nails & Spa,"11144 N Frank Lloyd Wright
Scottsdale, AZ 85259",Scottsdale,AZ,4.0,"['Beauty & Spas', 'Nail Salons']"
-CZ78c-H3tTxpP-uQ09CWw,"American Dream Plumbing, Heating & Air Conditioning","2817 S 46th St
Phoenix, AZ 85040",Phoenix,AZ,4.5,"['Plumbing', 'Home Services', 'Contractors']"
6qc5B5UjHwDj8A5V0ejeyQ,The Jewelsmith,"1126 N Scottsdale Rd
Tempe, AZ 85281",Tempe,AZ,4.0,"['Shopping', 'Jewelry']"
M41We2n-OmmYzo8FcvW-1A,On Time Air Conditioning & Heating,"5446 W Poinsettia Dr
Glendale, AZ 85304",Glendale,AZ,4.5,"['Home Services', 'Heating & Air Conditioning/HVAC', 'Contractors']"
gh-hT8e-XtCExRxe6PKR4w,El Pollo Loco,"1036 S Country Club Dr
Mesa, AZ 85210",Mesa,AZ,2.5,"['Mexican', 'Restaurants']"
Mm8lMxK_eY8dYaj2V_EyUA,Home Depot,"9969 W Camelback Rd
Phoenix, AZ 85037",Phoenix,AZ,4.5,"['Hardware Stores', 'Shopping', 'Home & Garden']"
ElBtP-JnZ_6c7weTIOHQVw,KUPD 98 FM,"Tempe, AZ 85281",Tempe,AZ,5.0,"['Mass Media', 'Radio Stations']"
HTbYWrIon90idfmAdlMmEQ,Jack-In-the Box Drive Thru,"7116 E Shea Boulevard
Scottsdale, AZ 85254",Scottsdale,AZ,3.5,['Restaurants']
-JxBD4rhbIXW3R5CFNox0w,Arcadia Window & Door,"6425 E Thomas Rd Ste B
Scottsdale, AZ 85251",Scottsdale,AZ,3.5,[]
kay6xcNSE93fM96uHhA6ug,Discount Tire,"1929 W Main Street
Mesa, AZ 85201",Mesa,AZ,4.0,"['Tires', 'Automotive']"
zk3T2VVl2Vcdg1tKD6SNhg,Safeway Food & Drug,"13440 N 7th Street
Phoenix, AZ 85022",Phoenix,AZ,2.5,"['Food', 'Grocery']"
3QhPvyen9kSiAxduT8g3bQ,Rare Earth,"28190 N Alma School Pkwy
Scottsdale, AZ 85262",Scottsdale,AZ,3.5,"['Bars', 'Food', 'Beer, Wine & Spirits', 'Wine Bars', 'Nightlife', 'Restaurants', 'Pizza']"
fMqEPInEm9Fl5h8oJWPEjA,Vitamin Shoppe,"1935 E Camelback Road
Phoenix, AZ 85016",Phoenix,AZ,4.5,[]
rYqc_-fhIGeY3360mhpBVw,A Mad Hatter's Antiques & Collectibles,"5734 W Glendale Ave
Glendale, AZ 85301",Glendale,AZ,4.5,"['Shopping', 'Antiques']"
A5J3ujymq30IZpDbXd9Gng,Francis & Sons Car Wash,"11511 E Via Linda
Scottsdale, AZ 85259",Scottsdale,AZ,4.0,"['Car Wash', 'Automotive', 'Auto Detailing', 'Auto Glass Services']"
Pyu7o8W7I5l4h1-QhgGJBA,Cherry on Top,"32421 N. Scottsdale Road
#115
Scottsdale, AZ 85266",Scottsdale,AZ,4.0,"['Food', 'Ice Cream & Frozen Yogurt']"
Hd4aaoYDDraHqgCC_A_cnw,J Crew #635,"3111 W Chandler Boulevard
Chandler, AZ 85226",Chandler,AZ,3.5,"[""Women's Clothing"", 'Fashion', 'Shopping', 'Accessories']"
TVJT7Xknd-ikf4vskcjKQw,Cyprus Grill,"1065 W Queen Creek Rd
Chandler, AZ 85248",Chandler,AZ,4.0,"['Greek', 'Restaurants']"
GDwvyDgnUombMKvrVnqxvA,Ahnala Mesquite Room,"10438 N Fort McDowell Rd
Fort McDowell, AZ 85264",Fort McDowell,AZ,3.5,"['American (New)', 'Restaurants']"
A0hxl-YmCYYn0j-X614fQw,WalMart,"1825 W Bell Rd
Phoenix, AZ 85023",Phoenix,AZ,2.5,"['Department Stores', 'Grocery', 'Fashion', 'Shopping', 'Food', 'Mobile Phones']"
_5TsomTAJKTIrWayGPHk6g,Ace Hardware,"20165 N 67th Avenue
Glendale, AZ 85308",Glendale,AZ,5.0,"['Hardware Stores', 'Shopping', 'Home & Garden']"
jXmmmsGlhKhe0d0Z3LcIgw,Moon Valley Nurseries,"2653 E McKellips Rd
Mesa, AZ 85213",Mesa,AZ,3.5,"['Shopping', 'Nurseries & Gardening', 'Home & Garden']"
HUU_y-nnIWWIpqMlB-8L2Q,Jimmy John's,"4716 E Cactus Rd
Phoenix, AZ 85032",Phoenix,AZ,2.0,"['Delis', 'Sandwiches', 'Restaurants']"
kCuThQa4pyo6S7hXyfSqkg,Denny's,"1994 W Baseline Rd
Tempe, AZ 85283",Tempe,AZ,3.5,"['American (Traditional)', 'Restaurants']"
sFxAL5x_N5YwjpApD7F8ig,Glad Nails,"29850 N Tatum Boulevard
Cave Creek, AZ 85331",Cave Creek,AZ,4.5,"['Beauty & Spas', 'Nail Salons']"
0VyvlA1mZsDoYd3kkRjevA,Outback Steakhouse,"1650 S. Clearview Ave.
Mesa, AZ 85208",Mesa,AZ,3.0,"['Steakhouses', 'Restaurants']"
BW9GH6_h_RJfpz8JY-wFdw,COHOOTS,"1027 E Washington St
Ste 107
Phoenix, AZ 85034",Phoenix,AZ,5.0,"['Shared Office Spaces', 'Home Services', 'Real Estate']"
cfRrO0P-L7o6UWL81pmxCA,Lo Cascio's Italian Restaurant,"2210 N Scottsdale Rd
Tempe, AZ 85281",Tempe,AZ,3.5,"['Restaurants', 'Pizza', 'Italian']"
P1DyzJfy3RCOdT9s9zgNiA,Chez Nous,"915 W Grand Ave
Phoenix, AZ 85007",Phoenix,AZ,3.0,"['Bars', 'Nightlife', 'Lounges']"
jtzhY-P4H6WSYpv5rWhxtw,Rice Paper,"2221 N 7th St
Phoenix, AZ 85006",Phoenix,AZ,3.5,"['Vietnamese', 'Restaurants']"
OkXpdUozVS3vjSRtCoSIvw,Fusilli's,"3110 N Central Ave Ste 107
Phoenix, AZ 85012",Phoenix,AZ,2.5,"['Fast Food', 'Restaurants', 'Italian']"
H4GZBGhtmmfxzDA8MxUr7g,Goodyear Auto Service Centers,"680 W Ray Road
Gilbert, AZ 85233",Gilbert,AZ,3.5,"['Auto Repair', 'Automotive']"
AoJUauqYx9rjBPouocdFjg,Jimbo's Bar & Grill,"12224 N 51st Ave
Glendale, AZ 85304",Glendale,AZ,3.0,"['Bars', 'American (New)', 'Restaurants', 'Sports Bars', 'Nightlife']"
4zfrcEmGvZ4oYKx_revTxA,Pho Chandler,"4055 S Arizona Ave
Ste 8
Chandler, AZ 85248",Chandler,AZ,4.0,"['Vietnamese', 'Chinese', 'Restaurants']"
V4wiGd78Si52Gys9gmoZCg,Los Rubios Mexican Food,"2473 S Higley Rd
Gilbert, AZ 85295",Gilbert,AZ,3.5,"['Mexican', 'Restaurants']"
0g0Z7doVpASXNiQDn9b6EA,A Dog's Life Photography,"Phoenix, AZ 85018",Phoenix,AZ,5.0,"['Photographers', 'Event Planning & Services', 'Pets']"
0GRYyMRzwA9WYc8UTB2nRA,Dillard's Clearance Center,"1435 W Southern Ave
Mesa, AZ 85202",Mesa,AZ,4.0,"['Discount Store', 'Shopping']"
5utyy2PemTsGNdS-JuVrTA,Enterprise Rent-A-Car,"13420 W Bell Rd
Suite 7
Surprise, AZ 85374",Surprise,AZ,2.5,"['Hotels & Travel', 'Car Rental']"
E5dqlvxPw9Q4XFqOMw_lqw,Dragonfly Cafe,"10135 E Via Linda
Scottsdale, AZ 85258",Scottsdale,AZ,4.0,"['American (New)', 'Restaurants']"
7VaXyrIw57IFNXzhYFn16g,In The Raw,"8320 W Hayden Rd
Scottsdale, AZ 85258",Scottsdale,AZ,2.5,"['Food', 'Juice Bars & Smoothies', 'Pets', 'Pet Stores']"
PoRYjYUSjmeWM1WLsx_45w,South Mountain Park,"10919 S Central Ave
Phoenix, AZ 85042",Phoenix,AZ,4.5,"['Active Life', 'Parks']"
